bugID,TextDescription,cl,pd,co,rp,OS,bs,rs,Priority,Severity
124265,Wrong contents free areas in MS WORD 2007/2010 XML .docx,Application,Writer,open-import,PC,Windows XP,CONFIRMED,,P3,Normal
124266,"Open MS WORD 2007/2010 XML .docx fails, opens Filter Selection Dialog",Application,Writer,open-import,PC,Windows XP,CONFIRMED,,P3,Normal
124267,Crash when insert name for range,Application,Calc,editing,All,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
124268,OOXML import problems,Code,General,code,All,All,CONFIRMED,,P3,Normal
124269,memory leak in drawinglayer's TextLayouterDevice::getTextArray(),Code,General,code,All,All,CLOSED,FIXED,P3,Normal
124270,"Wrong separator '.' when using visual assist to get value from second sheet, should be '!' as in Excel",Application,Calc,editing,All,All,CLOSED,IRREPRODUCIBLE,P3,Normal
124271,Need: Chart titles or axis names from cell content source,Application,Calc,code,PC,All,CONFIRMED,,P3,Normal
124272,"Error message ""Truetype error 2704"" when install language pack on en_US snapshot",Application,Installation,code,PC,Windows 7,CLOSED,FIXED,P3,Blocker
124273,canadian english dictionary not work,Application,Writer,editing,PC,Windows 7,CLOSED,DUPLICATE,P3,Major
124274,open office quit unexpectedly,Code,General,accessibility,Mac,OS X 10.8,CLOSED,DUPLICATE,P3,Major
124276,Unwanted error message,Application,Installation,ui,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Normal
124277,support drawingml shape export in ooxml file format,Application,Draw,save-export,All,All,UNCONFIRMED,,P3,Minor
124278,Writer forgets printer setting,Application,Writer,code,All,"Windows 8, 8.1",CLOSED,IRREPRODUCIBLE,P3,Normal
124279,automatically save as ooxml file in UT/FVT,Code,Build Tools,code,All,All,UNCONFIRMED,,P3,Minor
124281,"Implement Calendar-Date-Filters for Month, Quarter, Week and similar",Application,Calc,editing,All,All,CONFIRMED,,P4,Minor
124282,use Apache POI to validate the ooxml file that exported by AOO,Code,Build Tools,code,All,All,UNCONFIRMED,,P3,Minor
124283,Destroy Password Sheet Protection when add sheet with protection without password,Application,Calc,code,All,All,CONFIRMED,,P3,Normal
124284,Title of Frame Control is written thinner in IDE than at runtime,Unclassified,App Dev,scripting,All,All,CONFIRMED,,P3,Normal
124285,"Basic IDE: mouse cursor does not change to ""resize"" view when resize source code pane",Code,General,ui,All,All,CONFIRMED,,P3,Normal
124286,Legend of chart in saved as .xls in wrong position when reopened in AOO,Application,Calc,open-import,All,All,CONFIRMED,,P3,Normal
124287,"Feature request: ""Show the legend without overlapping the chart""",Code,General,chart,All,All,CLOSED,WONT_FIX,P3,Normal
124289,Calc won't open a file that's in use by another PC running it in Excel.,Application,Calc,open-import,PC,"Windows 8, 8.1",CLOSED,IRREPRODUCIBLE,P3,Major
124290,canadian english dictionary not work,Application,Writer,editing,PC,Windows 7,CLOSED,FIXED,P3,Normal
124292,Buttons in toolbar behave differently when docked or undocked,Code,General,ui,All,All,CONFIRMED,,P3,Normal
124293,Section Range names truncated from underscore to end in MSO .XLSX,Application,Calc,open-import,All,Windows 7,CONFIRMED,,P3,Normal
124294,Certain docs fails to start print job,Code,General,code,All,OS/2,CLOSED,FIXED,P3,Normal
124295,"AOO 4.1 Release Notes: Named Link ""detailed list of solved issues"" does not work",Infrastructure,Infrastructure,Website general issues,All,All,CLOSED,FIXED_WITHOUT_CODE,P3,Minor
124296,"Log on problem.  While trying to log on to Norton Software account, Open Office starts and brings back an unusable screen in a Word type document with no pics or graphics just text",Application,Installation,ui,PC,Windows Vista,CLOSED,IRREPRODUCIBLE,P3,Normal
124297,Mac won't let me install,Application,Installation,update notifications,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Blocker
124298,Chart Legend: Position-Auto-Fit ruined after any manual modification,Application,Calc,editing,All,All,CONFIRMED,,P3,Normal
124300,Anchor for comments in Calc is almost invisible,Application,Calc,ui,All,All,CONFIRMED,,P3,Normal
124301,When --with-epm-url is used configure shouldn't check for system epm,Code,Build Tools,configure,All,All,CLOSED,FIXED,P3,Normal
124302,Calc only: Paste function disappeared?,Application,Calc,editing,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
124303,bullet property undo with wrong order and skips steps if paragraph selected,Application,Draw,formatting,All,All,CONFIRMED,,P3,Normal
124304,autotest fvt.gui.sw.table.TableGeneral fails for AOO 4.1-dev,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
124305,autotest fvt.gui.sd.table.TableFontEffectsProperty fails for AOO 4.1-dev,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
124306,Protect Table: Dialog too narrow for German heading string,Application,Calc,ui,All,Windows 7,CONFIRMED,,P3,Trivial
124307,"Printers are enumerated only at start, never re-read, jobs fail silently",Application,Writer,printing,All,"Linux, all",UNCONFIRMED,,P3,Normal
124308,Not saving link locations,Application,Draw,save-export,All,All,CLOSED,FIXED,P3,Normal
124309,all data were disappear,Application,Calc,open-import,All,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
124310,autotest fvt.uno.sd.bullet.GraphicBulletFromFile fails for AOO 4.1-dev,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
124311,"adapt product meta information (version number, ...)",Code,General,code,All,All,CLOSED,FIXED,P3,Normal
124312,Writer EDITING: Cannot type SMP chars in AltGr states,Application,Writer,editing,PC,Windows 7,CONFIRMED,,P3,Major
124313,[SVG] very bad performance in viewing and editing with special svg graphic,Application,Draw,editing,All,All,CLOSED,FIXED,P3,Normal
124314,"CRASH when ""Hidden Paragraph"" field outside frame dimension reached from 'Edit Fields: Functions' dialog",Application,Writer,code,All,All,CONFIRMED,,P3,Major
124315,simple bootstrap doesn't work,Unclassified,App Dev,api,Mac,All,CLOSED,FIXED,P3,Normal
124316,Remove unused module soldep,Code,Build Tools,code,All,All,CLOSED,FIXED,P3,Normal
124317,OpenOffice unexpectedly quit while reopening windows,Code,General,ui,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Normal
124318,Import of csv files does not break at line endings,Application,Calc,open-import,PC,"Linux, all",CLOSED,IRREPRODUCIBLE,P3,Normal
124319,Download of 4.1.0 Snapshots fails with error message,Infrastructure,Infrastructure,Downloads,All,"Windows, all",CLOSED,FIXED,P3,Normal
124320,#NAME? error from EXCEL file,Application,Calc,viewing,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
124321,A User is Unable to See Areas of Hidden Text in a Document Once Something is Marked Hidden,Application,Writer,ui,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
124322,CRASH when try to open MSO document from dolphin explorer what already has been opened,Code,General,code,PC,"Linux, all",UNCONFIRMED,,P3,Normal
124323,CRASH if dictionary is damaged,Application,Writer,configuration,All,All,CLOSED,WONT_FIX,P3,Normal
124324,History File List,Code,General,code,All,Windows 7,CLOSED,DUPLICATE,P3,Normal
124325,Directory Memory is Distributed,Application,Writer,code,All,All,CLOSED,WONT_FIX,P3,Minor
124326,intro.png in ooo_custom_images unused,Code,Build Tools,code,All,All,CONFIRMED,,P3,Normal
124327,Remove unused variables from openoffice.lst,Code,Build Tools,code,All,All,CONFIRMED,,P3,Normal
124328,Cell Borders - Spacing to Contents: Custom values lost when saved as .xls (MSO97),Application,Calc,save-export,Other,All,CLOSED,DUPLICATE,P3,Normal
124329,OpenOffice 4.1.0 snapshot fails to start.,Application,Installation,ui,PC,"Windows, all",CONFIRMED,,P3,Normal
124330,Strange bar and linefeed below edit pane,Infrastructure,Infrastructure,Mwiki,All,All,CLOSED,WONT_FIX,P3,Normal
124331,Text from Text box in edit mode disappears on slide preview,Application,Impress,ui,All,All,CONFIRMED,,P3,Normal
124332,"CRASH when run macro ""Depot-CommonLang-LoadDepotDialogs""",Code,General,scripting,All,Windows 7,CLOSED,DUPLICATE,P3,Minor
124333,the installing path should be openoffice4.1,Application,Installation,ui,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Minor
124334,dead loop when recovery list contains a file that will CRASH at open document,Code,General,code,All,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Minor
124335,Cell Cursor displayed behind shape.,Application,Calc,viewing,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Minor
124336,background is different when insert text in a textbox,Application,Calc,viewing,All,Windows 7,CONFIRMED,,P3,Trivial
124337,CHART: Very small Chart Wall for data table only containing strings,Application,Calc,editing,All,All,CONFIRMED,,P3,Trivial
124339,Reader Error: This is not WinWord97 file when opening .doc file,Application,Writer,open-import,All,All,CLOSED,DUPLICATE,P3,Normal
124340,"Standart file link (e.g. .doc, .xls etc.)",Application,Installation,ui,All,"Windows, all",CLOSED,DUPLICATE,P3,Normal
124341,OO crashing with Mavericks,Application,Calc,open-import,Mac,"Mac OS X, all",CLOSED,IRREPRODUCIBLE,P3,Normal
124342,Allow to drag and drop contents from merged cells to merged cells,Application,Calc,editing,All,All,CONFIRMED,,P3,Normal
124343,Website: Bugzilla documentation: Headings do not look like headings,Infrastructure,Infrastructure,Website general issues,All,All,CONFIRMED,,P3,Minor
124344,Unable to open,Application,Installation,ui,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Critical
124345,Change of Cell Format Hides Content,Application,Calc,code,All,"Windows 8, 8.1",CLOSED,NOT_AN_OOO_ISSUE,P3,Critical
124346,Add option: Save mail merge success log as file,Application,Writer,ui,All,All,CONFIRMED,,P3,Normal
124347,Can not open .sdc files created with OpenOffice calc,Application,Calc,open-import,Mac,"Mac OS X, all",CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
124348,sorting order setting dosn't save in queries when creating with wizard,Application,Base,code,PC,Windows XP,CLOSED,DUPLICATE,P3,Major
124349,grouping order doesnt works,Application,Base,code,PC,All,CONFIRMED,,P3,Normal
124350,Spell checker does not work on a file created from the context menu,Application,Writer,code,All,All,CLOSED,DUPLICATE,P3,Normal
124351,"avoid ""clang: no input file"" build error messages",Code,General,code,All,"Mac OS X, all",CLOSED,FIXED,P3,Normal
124352,"About OO and Quit OO greyed out, Popup window will not close",Code,General,accessibility,Mac,OS X 10.8,CLOSED,DUPLICATE,P3,Normal
124353,Popup window will not disappear and Drop down menus don't work,Code,General,accessibility,Mac,OS X 10.8,CLOSED,DUPLICATE,P3,Critical
124354,Depending on Zoom: Wrong row height when open document or change zoom,Application,Calc,formatting,All,All,CONFIRMED,,P3,Normal
124355,Useless toolbars in AutoText preview,Application,Writer,ui,All,All,CLOSED,FIXED,P3,Normal
124356,Unable to open powerpoint with presentation.,Application,Impress,open-import,PC,"Windows 8, 8.1",CLOSED,OBSOLETE,P3,Normal
124357,Update bundled spellchecker for gd,NLC,Native-Lang,gd,All,All,CLOSED,FIXED,P3,Normal
124358,"Unexpected ""quit"" pop-up window buttons do not work and window can't be closed; must ""Force Quit"" application.",Code,General,ui,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Blocker
124359,"Consider ""table:null-date"" parameter when import sheet from other document",Application,Calc,code,All,Windows 7,UNCONFIRMED,,P3,Normal
124361,Eliminate some warnings in sc/,Application,Calc,code,All,All,CONFIRMED,,P3,Normal
124362,Open office writer closed won't open anymore.,Application,Writer,ui,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Major
124363,Writer: Spelling errors not exposed semantically via accessibility APIs,Code,General,accessibility,All,All,CONFIRMED,,P3,Minor
124365,failing option,Application,Calc,editing,All,All,CLOSED,IRREPRODUCIBLE,P3,Normal
124366,None of the editing functions are working.,Application,Writer,editing,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Critical
124368,Impress won't allow change in OLE spreadsheet with cells mapped to spreadsheet chart to update the chart graphic after upgrade from Ver 3.1,Application,Impress,editing,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
124369,"Apply bullets to paragraphs at different level, the bullets changed to wrong style",Application,Writer,editing,PC,Windows 7,CONFIRMED,,P3,Minor
124370,Error Pop Up Window,Code,General,help,All,All,CLOSED,DUPLICATE,P3,Normal
124371,Numbering style change to wrong if applying new numbering style to paragraphs which have across different numbering styles,Application,Writer,editing,PC,All,CLOSED,FIXED,P3,Normal
124372,"the tooltip is ""Number %NUMBERINGSAMPLE""",Code,General,ui,All,All,CONFIRMED,,P3,Minor
124373,".ppt 'Save Icon' Status: does not change to ""inactive"" after document has been saved",Application,Impress,save-export,All,"Linux, all",CLOSED,IRREPRODUCIBLE,P3,Normal
124374,"In particular.ppt: when press tab,text is not moved.",Application,Impress,formatting,All,All,CONFIRMED,,P3,Normal
124375,Active optional hyphens invisible in exported tagged-PDF on Mac,Application,Writer,printing,Mac,"Mac OS X, all",CLOSED,FIXED,P3,Major
124378,My file has been corrupt.,Application,Base,help,PC,Windows XP,CLOSED,IRREPRODUCIBLE,P3,Major
124379,Error message when opening OpenOfficethat won't go away.  Can't quit OpenOffice.  Must force quit.,Code,General,ui,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Blocker
124380,WIN Files Explorer in document tooltip shows date of modification as ISO 8601 instead of OS setting date format,Code,General,code,All,"Windows, all",UNCONFIRMED,,P5 (lowest),Trivial
124381,word crashes when building a mail merge if there are formulas in the document,Application,Writer,ui,PC,Windows XP,CLOSED,DUPLICATE,P3,Normal
124382,Unexpectedly Quit and neither the Don't Reopen or Reopen works cannot close program or reinstall,Code,General,code,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Blocker
124383,Unused backgrounds in Impress aparently can not be deleted.,Application,Impress,save-export,PC,All,CLOSED,WONT_FIX,P3,Normal
124384,Missing @since tag in Undo API IDL files,Unclassified,App Dev,api,All,All,CLOSED,FIXED,P3,Normal
124385,Unpublish the Undo API,Unclassified,App Dev,api,All,All,CLOSED,FIXED,P3,Normal
124386,Improve Help for Bugzilla Fields,Infrastructure,Infrastructure,Bugzilla,All,All,CLOSED,FIXED,P3,Normal
124387,"Copy/paste graphic bullets in impress table, the graphic bullets change to normal bullets",Application,Draw,editing,All,All,CONFIRMED,,P3,Normal
124388,openoffice-qa mailing list archive February 2014 not shown in Browser,Infrastructure,Infrastructure,Mailing lists,All,All,CLOSED,OBSOLETE,P3,Normal
124389,Undo-Redo after Text input decreases multi line Table row height to single line,Application,Draw,editing,All,All,CLOSED,FIXED,P3,Normal
124390,"After undo/redo action of input multi-lines in a impress table, the height of the cell changed",Application,Impress,editing,All,All,CLOSED,DUPLICATE,P3,Normal
124391,"Promote/Demote Icons disabled in impress Table, Textbox and similar",Application,Impress,editing,All,All,UNCONFIRMED,,P3,Minor
124392,CRASH when close particular document after having applied style,Application,Draw,ui,All,Windows 7,CLOSED,FIXED,P3,Major
124393,Adapt XML Update feeds for AOO 4.1.0 release,Application,Installation,update notifications,All,All,CLOSED,FIXED,P3,Major
124394,build fails on systems with freetype-dev >= 2.51,Code,General,code,All,"Unix, all",CLOSED,FIXED,P2,Normal
124395,Many unused-local-typedef warnings from boost with gcc>=4.8 and clang>=3.5,Code,General,code,All,All,CLOSED,FIXED,P4,Normal
124396,Auto-correct interfers with numeric evaluation,Application,Calc,editing,All,All,CONFIRMED,,P3,Normal
124397,Missing @since tag in Wizard API IDL files,Unclassified,App Dev,api,All,All,CLOSED,FIXED,P3,Normal
124398,Unpublish the Wizard API,Unclassified,App Dev,api,All,All,CLOSED,FIXED,P3,Normal
124399,Crashing when inserting Rows,Application,Calc,editing,PC,Windows Vista,CLOSED,DUPLICATE,P3,Major
124400,Website: styles.css related headings do not look like headings,Infrastructure,Infrastructure,Website general issues,All,All,CONFIRMED,,P3,Normal
