bugID,TextDescription,cl,pd,co,rp,OS,bs,rs,Priority,Severity
1603267,Decide how many prestarted processes should be fully ready to run for Fission,Components,Core,DOM: Navigation,Unspecified,Unspecified,RESOLVED,WORKSFORME,P3,normal
1603268,Update New Tab Banner to Transition Messaging,Graveyard,Firefox for Android Graveyard,General,Unspecified,Unspecified,VERIFIED,FIXED,P1,normal
1603269,Investigate creation of an alternative view for graphs in Intermittent Failures View for screen reader users,Developer Infrastructure,Tree Management,Intermittent Failures View,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603270,Add Probes for Transition Messaging,Graveyard,Firefox for Android Graveyard,General,Unspecified,Unspecified,VERIFIED,FIXED,P1,normal
1603272,List installed site specific browsers in the app menu,Client Software,Firefox,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603273,Mozilla-Build could expose cargo on $PATH,Developer Infrastructure,Firefox Build System,Toolchains,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603274,Move unsafe inside wr_thread_pool_new,Components,Core,Graphics: WebRender,All,All,RESOLVED,FIXED,P3,normal
1603275,Update New Tab Banner Behaviour,Graveyard,Firefox for Android Graveyard,General,Unspecified,Unspecified,VERIFIED,FIXED,P1,normal
1603276,`toLocaleTimeString` allocate massive amounts of memory,Components,DevTools,Netmonitor,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603277,"require particular, mozilla-blessed compiler in configure by default",Developer Infrastructure,Firefox Build System,General,All,All,NEW,,--,normal
1603278,stop expiring system symbols from public bucket after 2 years,Server Software,Tecken,General,Unspecified,Unspecified,NEW,,P2,normal
1603279,[wpt-sync] Sync PR 20732 - [TC] Fix up #20557: hard reset to expected head,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603280,division by zero in src/gfx/layers/apz/src/AsyncPanZoomController.cpp:3377,Components,Core,Panning and Zooming,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603282,Global zoom doesn't function correctly in iframes with fission enabled,Client Software,Firefox,Disability Access,Unspecified,All,RESOLVED,DUPLICATE,P2,normal
1603283,cache isOriginal source field,Components,DevTools,Debugger,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603286,[iOS] Private Tab Tracking in Amplitude,Client Software,Data Platform and Tools,Datasets: Mobile,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603287,[wpt-sync] Sync PR 20733 - Improve compatibility of wptmanifest with Python3,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603288,Show detailed MDSM seeking state in MOZ_LOG,Components,Core,Audio/Video: Playback,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603289,call to function through pointer to incorrect function type in src/dom/bindings/BindingUtils.cpp:3151,Components,Core,DOM: Bindings (WebIDL),Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603290,Getter for MozPlacesTree.view takes a long time,Client Software,Firefox,Bookmarks & History,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603291,PlacesTreeView.nodeMoved is handling reselection inefficiently,Client Software,Firefox,Bookmarks & History,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603292,Intermittent GECKO(9900) | SUMMARY: AddressSanitizer: access-violation z:\build\build\src\nsprpub\pr\src\threads\prcthr.c:138 in PR_GetThreadID,Components,NSPR,NSPR,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603293,"Intermittent GECKO(2206) | Assertion failure: false (MOZ_ASSERT_UNREACHABLE: Suspend), at /builds/worker/workspace/build/src/uriloader/exthandler/nsExternalProtocolHandler.cpp:339",Client Software,Firefox,File Handling,Unspecified,Unspecified,RESOLVED,DUPLICATE,P5,normal
1603296,"null pointer passed as argument 2, which is declared to never be null in media/webrtc/trunk/webrtc/rtc_base/buffer.h:348",Components,Core,WebRTC: Audio/Video,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603297,Intermittent browser/components/originattributes/test/browser/browser_favicon_firstParty.js | application terminated with exit code 2,Components,Core,DOM: Security,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603298,call to function NS_NewGridContainerFrame through pointer to incorrect function type src/layout/base/nsCSSFrameConstructor.cpp:3568,Components,Core,Layout,Unspecified,Unspecified,NEW,,P3,normal
1603300,Fix configure toolchain test helper regex,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603301,primevideo.com,Components,Core,Audio/Video,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1603302,Slow layout on longer WebSocket tables,Components,DevTools,Netmonitor,Unspecified,Unspecified,NEW,,P3,normal
1603303,Intermittent toolkit/components/antitracking/test/browser/***| application crashed [@ mozilla::ThreadEventTarget::IsOnCurrentThreadInfallible()],Components,Core,Privacy: Anti-Tracking,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,S4
1603304,Unreachable |return Ok();| after a while-true loop in IonBuilder.cpp with no breaks out of it,Components,Core,JavaScript Engine: JIT,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603305,"Intermittent /css/cssom-view/MediaQueryList-extends-EventTarget.html | onchange adds listener - promise_test: Unhandled rejection with value: object ""TypeError: _event is undefined""",Components,Core,DOM: CSS Object Model,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603306,"Intermittent dom/media/tests/mochitest/test_dataChannel_basicAudioVideoNoBundle.html | Local candidate type is what we expected for selected pair - got ""prflx"", expected ""host""",Components,Core,WebRTC,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603307,Migrate from SECCOMP_RET_TRAP to SECCOMP_RET_USER_NOTIF,Components,Core,Security: Process Sandboxing,Unspecified,Linux,NEW,,P5,normal
1603308,fix verifyprocessed to check elasticsearch and fix cronrun to stop being sad,Server Software,Socorro,General,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603310,Layout is broken when displayed on a wide screen,Components,Core,Layout,x86_64,Windows 10,NEW,,P3,normal
1603312,Intermittent browser/components/migration/tests/marionette/test_refresh_firefox.py TestFirefoxRefresh.testResetEverything | AssertionError: u'' != 'Some bookmark from Marionette',Client Software,Firefox,Migration,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603313,Various minor cleanups.,Components,Core,DOM: Core & HTML,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603314,Add opaque background surface to DirectComposition visual tree,Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1603315,Intermittent browser/components/customizableui/test/browser_956602_remove_special_widget.js (finished) | application terminated with exit code 1,Client Software,Firefox,Toolbars and Customization,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603316,repeating . and a letter (s) causes firefox to hang in browser,Client Software,Firefox,Address Bar,Desktop,All,VERIFIED,FIXED,P2,normal
1603317,[iris firefox] Please upload the whl for importlib-metadata==1.3.0 to Mozilla's internal Pypi mirror,Other,Release Engineering,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603318,Intermittent TEST-UNEXPECTED-TIMEOUT | /resource-timing/workerStart-tao-protected.https.html | Add TAO-less iframe to remote origin. Make sure workerStart is zero - Test timed out,Components,Core,Performance,Unspecified,Unspecified,REOPENED,,P5,normal
1603319,Intermittent TEST-UNEXPECTED-TIMEOUT | /webrtc/RTCDataChannelEvent-constructor.html | TestRunner hit external timeout (this may indicate a hang),Components,Core,WebRTC,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603320,Intermittent TV browser/components/customizableui/test/browser_synced_tabs_menu.js | Test timed out -,Client Software,Firefox,Toolbars and Customization,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603321,"MacOS touchbar button ""Search or enter address"" non-functional when a full-screen video is playing back",Components,Core,Widget: Cocoa,Unspecified,Unspecified,VERIFIED,FIXED,P2,normal
1603322,Unusable bar menu space when I activate xfce4-appmenu-plugin in xubuntu 18.04.3,Components,Core,Plug-ins,Unspecified,Unspecified,RESOLVED,WONTFIX,--,normal
1603324,"Intermittent css-grid/grid-fragmentation-026.html == css-grid/grid-fragmentation-026-ref.html | image comparison, max difference: 1, number of differing pixels: 6",Components,Core,Layout,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603327,"iOS FireFox Useragent doesn't contain ""Mobile"" or ""Tablet"" like documentation notes.",Client Software,Firefox for iOS,General,Other,iOS,RESOLVED,INVALID,--,normal
1603329,Intermittent TEST-UNEXPECTED-TIMEOUT | /mediacapture-streams/MediaStream-audio-only.https.html | Executor hit external timeout (this may indicate a hang),Components,Core,Audio/Video: MediaStreamGraph,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603330,WeakRef.deref() makes the target being kept in tbpl mode even ClearKeptObjects() is called,Components,Core,JavaScript: GC,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603331,UnstrustedModulesData's ModuleRecord ctor logs paths containing unexpected/control characters,Components,External Software Affecting Firefox,Telemetry,Desktop,Windows 10,RESOLVED,FIXED,--,normal
1603332,privacy.resistFingerprinting and -moz- colors,Components,Core,Widget,Unspecified,Unspecified,UNCONFIRMED,,P3,normal
1603333,"Internal Server Error when doing ""createTask""",Other,Taskcluster,Operations and Service Requests,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603334,Intermittent /fullscreen/api/element-request-fullscreen.html | Element#requestFullscreen() - assert_unreached: TypeError: Fullscreen request denied Reached unreachable code,Components,Core,DOM: Core & HTML,Unspecified,Unspecified,NEW,,--,normal
1603335,Firefox fails to open/visit any sites and displays only blank pages,Components,External Software Affecting Firefox,Other,x86_64,Windows 10,RESOLVED,DUPLICATE,P2,normal
1603336,[wpt-sync] Sync PR 20737 - Various webxr WPT fixes,Components,Core,WebVR,All,All,RESOLVED,FIXED,P4,normal
1603337,"Intermittent runner.py | application crashed [@ js::ConstraintTypeSet::sweep(const class js::AutoSweepBase & const, class JS::Zone *)]",Components,Core,JavaScript: GC,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603338,Add new Option for Year View,Client Software,Calendar,Calendar Frontend,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603340,TV dom/serviceworkers/test/browser_force_refresh.js | Found a tab after previous test timed out: http://mochi.test:8888/browser/dom/serviceworkers/test/browser_base_force_refresh.html -,Components,Core,DOM: Service Workers,Unspecified,Unspecified,RESOLVED,FIXED,P5,normal
1603341,Add README to perfdocs for quick help on failing tests,Components,Testing,Performance,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1603342,Intermittent /webdriver/tests/get_title/get.py | test_no_browsing_context - setup error [CannotSendRequest],Components,Testing,geckodriver,Unspecified,Unspecified,RESOLVED,DUPLICATE,P5,normal
1603343,"Intermittent LeakSanitizer | leak at XRE_RunAppShell, pod_malloc, mozilla::UniquePtr, js::FunctionScope::clone",Components,Core,JavaScript Engine,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603344,Rename browser-chrome-thunderbird to mochitest-browser-chrome-thunderbird,Client Software,Thunderbird,Testing Infrastructure,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603345,"Error ""Invalid parameter: metricsContext.utmCampaign"" when creating account",Client Software,Firefox,Firefox Accounts,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603346,incomplete translation of Chinese(China) in Thunderbird and thunderbird.net,Client Software,Thunderbird,Mail Window Front End,Unspecified,Unspecified,UNCONFIRMED,,--,normal
1603347,"Intermittent leakcheck | default 24785 bytes leaked (CacheEntry, CacheEntryHandle, CacheFile, CacheFileChunk, CacheFileChunkBuffer, ...)",Components,Testing,web-platform-tests,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603348,[wpt-sync] Sync PR 20738 - [webnfc] Add test for NDEFRecord constructor with empty record type,Components,Core,DOM: Device Interfaces,All,All,RESOLVED,FIXED,P4,normal
1603349,Crash in [@ @0x0 | Prolog_v1],Components,Core,WebRTC: Networking,x86_64,Windows 10,RESOLVED,FIXED,P2,normal
1603350,PDFViewer: Single not double pressing of 'n' and/or 'p' should be required while changing pages in Odd/Even spread view.,Client Software,Firefox,PDF Viewer,Unspecified,Unspecified,RESOLVED,INCOMPLETE,--,normal
1603351,Add a tsconfig.json file in devtools root,Components,DevTools,General,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603352,About:addons gear button's menu reappears after clicking on the button again,Components,Toolkit,Add-ons Manager,Unspecified,Unspecified,VERIFIED,FIXED,P2,normal
1603353,attachments with name containing special caracters could not be open directely,Client Software,Thunderbird,Untriaged,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603354,Ruby in Firefox 71 is displaying incorrectly.,Components,Core,Layout: Ruby,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603355,Intermittent devtools/client/netmonitor/test/browser_net_block-pattern.js | The first request was blocked -,Components,DevTools,Netmonitor,Unspecified,Unspecified,ASSIGNED,,P5,normal
1603356,Enable Eager evaluation in Nightly,Components,DevTools,Console,Unspecified,Unspecified,VERIFIED,FIXED,P3,normal
1603357,Attachements link with application should be init to work fine since 68.3.0,Client Software,Thunderbird,Untriaged,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603358,Enable Eager evaluation in all channels,Components,DevTools,Console,Unspecified,Unspecified,VERIFIED,FIXED,P2,normal
1603359,Option to prevent local time disclosure in Date header,Client Software,Thunderbird,Preferences,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603360,"Display garbled unless Chrome is also running, since version 70",Components,Core,Graphics: WebRender,x86_64,macOS,UNCONFIRMED,,P3,normal
1603361,Ensure that turning OBT preference on by default would enable it for users who already opened the Browser Toolbox once,Components,DevTools,Framework,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603362,[Eager evaluation] Investigate using CodeMirror LineWidget to display the eager evaluation result,Components,DevTools,Console,Unspecified,Unspecified,RESOLVED,WONTFIX,P3,normal
1603363,Make the (new) performance panel support target switching,Components,DevTools,Performance Tools (Profiler/Timeline),Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603364,[Eager evaluation] Check nothing breaks when connecting to a server without eager evaluation support,Components,DevTools,Console,Unspecified,Unspecified,RESOLVED,WORKSFORME,P3,normal
1603365,"""Failed to parse recommendation:"" warning in console when a temporary add-on is installed.",Client Software,Thunderbird,General,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603366,Cleanup Omniscient Browser Toobox strings and messages,Components,DevTools,Framework,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
